工单编号,工单类型,问题分类,标签,标题,主要内容,工单状态,来电人,来电人电话/账号,被反映区,被反映街乡镇,办理结果,回复内容,处理受理方式,办结时间,企业名称,是否解决,是否满意,工单性质,村/社区,小区点位
热线-240729-000412,咨询,劳动和社会保障->社会保险->参保缴费,控烟,请求协调处理参保缴费问题,市民反映，房山区周口店镇某产业园门口附近存在参保缴费相关问题：一是现场秩序较乱，影响周边居民正常生活；二是希望相关部门现场核查并督促整改；三是请承办单位电话告知处理结果。来电号码为本人联系方式。,回复完成,刘某,136××××,房山区,周口店镇,,,现场,2025-01-09 12:23:27,北京某工程有限公司,部分解决,未评价,协办,不详,某产业园门口
热线-240914-000413,求助,交通运输->道路运输->非法营运,控烟,请求协调处理非法营运问题,市民称，房山区十渡镇十渡景区入口沿线近期出现与非法营运相关的投诉集中情况，涉及群众出行与安全，恳请加强巡查与执法，建立长效机制，并及时回复办理情况。,回复完成,陈某,166××××,房山区,十渡镇,已转联合工作组处理，聚焦“非法营运”问题开展核查与回访。,,联合办理,2025-03-28 09:42:41,某劳务公司,解决,满意,主办,某小区业委会,十渡景区入口沿线
热线-240620-000414,咨询,生态环境->噪声->施工噪声,控烟,请求协调处理施工噪声问题,诉求人反映，房山区大安山乡范围内某小区及周边涉及施工噪声问题，希望相关部门核实责任主体，依法依规处理，并对同类问题开展排查，避免反弹。,,陈某,152××××,房山区,大安山乡,已转行业主管部门处理，聚焦“施工噪声”问题开展核查与回访。,,电话,2024-02-24 19:56:26,,解决,未评价,主办,某某社区,某小区及周边
热线-240930-000415,诉求,生态环境->大气污染->扬尘,营商环境,请求协调处理扬尘问题,诉求人反映，房山区霞云岭乡范围内某地铁站口涉及扬尘问题，希望相关部门核实责任主体，依法依规处理，并对同类问题开展排查，避免反弹。,已转派,张某,159××××,房山区,霞云岭乡,已转属地处理，聚焦“扬尘”问题开展核查与回访。,,电话,,北京某餐饮管理有限公司,解决,未评价,主办,不详,某地铁站口
热线-240410-000416,求助,交通运输->道路运输->非法营运,接诉即办,非法营运相关诉求,市民称，房山区长阳镇篱笆房地铁站周边近期出现与非法营运相关的投诉集中情况，涉及群众出行与安全，恳请加强巡查与执法，建立长效机制，并及时回复办理情况。,回复完成,李某,151××××,房山区,长阳镇,已转属地处理，聚焦“非法营运”问题开展核查与回访。,工作人员联系诉求人并开展核实。经与长阳镇相关单位沟通，针对“非法营运”问题已安排现场核查与督促整改。目前整改措施已落实，诉求人表示知晓。,电话,2025-02-05 15:31:08,北京某工程有限公司,解决,未评价,协办,某村党支部,篱笆房地铁站周边
热线-241206-000417,建议,城市管理->市政设施->道路破损,七有五性,关于星城街道某小区及周边的情况反映,来电人表示，其在房山区星城街道辖区某小区及周边发现市政设施方面道路破损情况，已多次与现场人员沟通未果，现通过热线反映，请属地联合行业主管部门依法处理，并尽快反馈。,回复完成,吴某,132××××,房山区,星城街道,已转联合工作组处理，聚焦“道路破损”问题开展核查与回访。,工作人员联系诉求人并开展核实。经与星城街道相关单位沟通，针对“道路破损”问题已安排现场核查与督促整改。目前整改措施已落实，诉求人表示知晓。,系统转派,2025-03-01 16:03:18,某物业公司,部分解决,未评价,主办,不详,某小区及周边
热线-250407-000418,求助,民政->养老服务->机构服务,"多样性,七有五性",投诉养老服务领域机构服务事项,市民称，房山区阎村镇某村主街附近近期出现与机构服务相关的投诉集中情况，涉及群众出行与安全，恳请加强巡查与执法，建立长效机制，并及时回复办理情况。,已转派,孙某,132××××,房山区,阎村镇,,工作人员联系诉求人并开展核实。经与阎村镇相关单位沟通，针对“机构服务”问题已安排现场核查与督促整改。因客观条件或证据材料不足，短期内难以完全满足诉求，已告知法律依据与后续途径，诉求人表示知晓。,电话,,,未解决,基本满意,协办,某某社区,某村主街
热线-240421-000419,咨询,市场管理->单用途预付卡->健身卡、瑜伽卡、私教卡,营商环境,请求协调处理健身卡、瑜伽卡、私教卡问题,市民称，房山区张坊镇某写字楼楼道附近近期出现与健身卡、瑜伽卡、私教卡相关的投诉集中情况，涉及群众出行与安全，恳请加强巡查与执法，建立长效机制，并及时回复办理情况。,回复完成,吴某,137××××,房山区,张坊镇,已转属地处理，聚焦“健身卡、瑜伽卡、私教卡”问题开展核查与回访。,工作人员联系诉求人并开展核实。经与张坊镇相关单位沟通，针对“健身卡、瑜伽卡、私教卡”问题已安排现场核查与督促整改。因客观条件或证据材料不足，短期内难以完全满足诉求，已告知法律依据与后续途径，诉求人表示知晓。,联合办理,2024-05-02 12:20:24,北京某体育发展有限公司,未解决,满意,转办,某村党支部,某写字楼楼道
热线-250317-000420,投诉,市场管理->食品安全->餐饮卫生,,餐饮卫生相关诉求,市民称，房山区石楼镇石楼中学周边近期出现与餐饮卫生相关的投诉集中情况，涉及群众出行与安全，恳请加强巡查与执法，建立长效机制，并及时回复办理情况。,回复完成,周某,138××××,房山区,石楼镇,已转行业主管部门处理，聚焦“餐饮卫生”问题开展核查与回访。,,,2024-02-13 14:53:56,某装饰工程有限公司,部分解决,未评价,转办,某某社区,石楼中学周边
热线-240706-000421,投诉,城市管理->市容环境->占道经营,"多样性,七有五性",占道经营相关诉求,来电人表示，其在房山区城关街道辖区某写字楼楼道附近发现市容环境方面占道经营情况，已多次与现场人员沟通未果，现通过热线反映，请属地联合行业主管部门依法处理，并尽快反馈。,,马某,156××××,房山区,城关街道,,工作人员联系诉求人并开展核实。经与城关街道相关单位沟通，针对“占道经营”问题已安排现场核查与督促整改。因客观条件或证据材料不足，短期内难以完全满足诉求，已告知法律依据与后续途径，诉求人表示知晓。,电话,,某物业公司,未解决,基本满意,转办,某居委会,某写字楼楼道
热线-240918-000422,建议,劳动和社会保障->社会保险->参保缴费,"多样性,七有五性",请求协调处理参保缴费问题,诉求人反映，房山区张坊镇范围内某小区及周边涉及参保缴费问题，希望相关部门核实责任主体，依法依规处理，并对同类问题开展排查，避免反弹。,回复完成,吴某,156××××,房山区,张坊镇,,,系统转派,2024-05-20 20:32:49,北京某商贸有限公司,未解决,满意,主办,不详,某小区及周边
热线-250223-000423,诉求,科体文宣->体育->健身场所管理,七有五性,请求协调处理健身场所管理问题,诉求人反映，房山区新镇街道范围内某地铁站口涉及健身场所管理问题，希望相关部门核实责任主体，依法依规处理，并对同类问题开展排查，避免反弹。,回复完成,杨某,132××××,房山区,新镇街道,已转行业主管部门处理，聚焦“健身场所管理”问题开展核查与回访。,工作人员联系诉求人并开展核实。经与新镇街道相关单位沟通，针对“健身场所管理”问题已安排现场核查与督促整改。目前整改措施已落实，诉求人表示知晓。,现场,2024-02-13 09:24:57,,部分解决,满意,协办,不详,某地铁站口
热线-240416-000424,诉求,城市管理->市政设施->道路破损,接诉即办,关于韩村河镇某写字楼楼道的情况反映,来电人表示，其在房山区韩村河镇辖区某写字楼楼道附近发现市政设施方面道路破损情况，已多次与现场人员沟通未果，现通过热线反映，请属地联合行业主管部门依法处理，并尽快反馈。,办理中,赵某,133××××,房山区,韩村河镇,,工作人员联系诉求人并开展核实。经与韩村河镇相关单位沟通，针对“道路破损”问题已安排现场核查与督促整改。目前整改措施已落实，诉求人表示知晓。,系统转派,,北京某工程有限公司,部分解决,满意,主办,某居委会,某写字楼楼道
热线-250208-000425,建议,科体文宣->文化->文物保护,,关于石楼镇某路口人行横道的情况反映,诉求人反映，房山区石楼镇范围内某路口人行横道涉及文物保护问题，希望相关部门核实责任主体，依法依规处理，并对同类问题开展排查，避免反弹。,回复完成,王某,176××××,房山区,石楼镇,已转行业主管部门处理，聚焦“文物保护”问题开展核查与回访。,,联合办理,2025-03-27 16:56:03,北京某餐饮管理有限公司,部分解决,不满意,转办,某某社区,某路口人行横道
热线-250402-000426,建议,医疗卫生->医疗服务->挂号与退费,接诉即办,挂号与退费相关诉求,市民反映，房山区城关街道燕房线城关站周边存在挂号与退费相关问题：一是现场秩序较乱，影响周边居民正常生活；二是希望相关部门现场核查并督促整改；三是请承办单位电话告知处理结果。来电号码为本人联系方式。,,周某,198××××,房山区,城关街道,已转属地处理，聚焦“挂号与退费”问题开展核查与回访。,,电话,,北京某健身休闲有限公司,未解决,基本满意,转办,某小区业委会,燕房线城关站周边
